source_column,import_id,question,semantic_score,response_label,n,pct_of_valid,wilson95_lower,wilson95_upper,valid_n
Q15_3,QID69_3,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Mitigation - Time-Bound Approvals: Implementing an expiry mechanism for operator approvals (e.g., approveForAll(operator, expiryTimestamp)) would be a highly effective way to mitigate these risks.",1,Strongly disagree,0,0.0,3.469446951953614e-18,0.05747119958885172,63
Q15_3,QID69_3,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Mitigation - Time-Bound Approvals: Implementing an expiry mechanism for operator approvals (e.g., approveForAll(operator, expiryTimestamp)) would be a highly effective way to mitigate these risks.",2,Somewhat disagree,1,0.015873015873015872,0.002807494213869277,0.08458525459438397,63
Q15_3,QID69_3,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Mitigation - Time-Bound Approvals: Implementing an expiry mechanism for operator approvals (e.g., approveForAll(operator, expiryTimestamp)) would be a highly effective way to mitigate these risks.",3,Neither agree nor disagree,24,0.38095238095238093,0.2711746846567971,0.5044136961976913,63
Q15_3,QID69_3,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Mitigation - Time-Bound Approvals: Implementing an expiry mechanism for operator approvals (e.g., approveForAll(operator, expiryTimestamp)) would be a highly effective way to mitigate these risks.",4,Somewhat agree,17,0.2698412698412698,0.17583844412315988,0.39029909219551784,63
Q15_3,QID69_3,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Mitigation - Time-Bound Approvals: Implementing an expiry mechanism for operator approvals (e.g., approveForAll(operator, expiryTimestamp)) would be a highly effective way to mitigate these risks.",5,Strongly agree,21,0.3333333333333333,0.2294961446460398,0.4563275885502441,63
Q15_4,QID69_4,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Developer Responsibility: Smart contract developers building marketplaces or wallets have a responsibility to implement safeguards (e.g., clear warnings, default expiries) to protect users from this vulnerability.",1,Strongly disagree,1,0.015873015873015872,0.002807494213869277,0.08458525459438397,63
Q15_4,QID69_4,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Developer Responsibility: Smart contract developers building marketplaces or wallets have a responsibility to implement safeguards (e.g., clear warnings, default expiries) to protect users from this vulnerability.",2,Somewhat disagree,2,0.031746031746031744,0.008749527561580449,0.10856477046607432,63
Q15_4,QID69_4,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Developer Responsibility: Smart contract developers building marketplaces or wallets have a responsibility to implement safeguards (e.g., clear warnings, default expiries) to protect users from this vulnerability.",3,Neither agree nor disagree,18,0.2857142857142857,0.18903191986400805,0.40702716567407127,63
Q15_4,QID69_4,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Developer Responsibility: Smart contract developers building marketplaces or wallets have a responsibility to implement safeguards (e.g., clear warnings, default expiries) to protect users from this vulnerability.",4,Somewhat agree,12,0.19047619047619047,0.11246191872292466,0.3040678714987455,63
Q15_4,QID69_4,"Please indicate your level of agreement with the following statements about approval-based authorisation mechanisms, including ERC-20 `approve`/`transferFrom`, ERC-2612 `permit`, and ERC-721/ERC-1155 `setApprovalForAll`, and their associated security risks. - Developer Responsibility: Smart contract developers building marketplaces or wallets have a responsibility to implement safeguards (e.g., clear warnings, default expiries) to protect users from this vulnerability.",5,Strongly agree,30,0.47619047619047616,0.3578212405382701,0.5972964356326276,63
Q16_1,QID54_5,"Smart Contract Development: Implementing Token Receiver Hooks - Implementation: ERC-721, ERC-1155, ERC-1363, ERC-777: I am aware and agree that for a smart contract to safely receive tokens, it MUST implement a tokensReceived, onERC1155BatchReceived, and onTransferReceived hook as a critical safeguard for the function.",1,Strongly disagree,2,0.031746031746031744,0.008749527561580449,0.10856477046607432,63
Q16_1,QID54_5,"Smart Contract Development: Implementing Token Receiver Hooks - Implementation: ERC-721, ERC-1155, ERC-1363, ERC-777: I am aware and agree that for a smart contract to safely receive tokens, it MUST implement a tokensReceived, onERC1155BatchReceived, and onTransferReceived hook as a critical safeguard for the function.",2,Somewhat disagree,3,0.047619047619047616,0.0163261688679956,0.13090967837906073,63
Q16_1,QID54_5,"Smart Contract Development: Implementing Token Receiver Hooks - Implementation: ERC-721, ERC-1155, ERC-1363, ERC-777: I am aware and agree that for a smart contract to safely receive tokens, it MUST implement a tokensReceived, onERC1155BatchReceived, and onTransferReceived hook as a critical safeguard for the function.",3,Neither agree nor disagree,18,0.2857142857142857,0.18903191986400805,0.40702716567407127,63
Q16_1,QID54_5,"Smart Contract Development: Implementing Token Receiver Hooks - Implementation: ERC-721, ERC-1155, ERC-1363, ERC-777: I am aware and agree that for a smart contract to safely receive tokens, it MUST implement a tokensReceived, onERC1155BatchReceived, and onTransferReceived hook as a critical safeguard for the function.",4,Somewhat agree,16,0.25396825396825395,0.1628041127332116,0.3734118743660646,63
Q16_1,QID54_5,"Smart Contract Development: Implementing Token Receiver Hooks - Implementation: ERC-721, ERC-1155, ERC-1363, ERC-777: I am aware and agree that for a smart contract to safely receive tokens, it MUST implement a tokensReceived, onERC1155BatchReceived, and onTransferReceived hook as a critical safeguard for the function.",5,Strongly agree,24,0.38095238095238093,0.2711746846567971,0.5044136961976913,63
Q16_2,QID54_1,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Re-entrancy: I agree that these receiver hooks introduce a major re-entrancy attack vector and must be designed with the checks-effects-interactions pattern in mind.,1,Strongly disagree,0,0.0,0.0,0.058344072101372484,62
Q16_2,QID54_1,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Re-entrancy: I agree that these receiver hooks introduce a major re-entrancy attack vector and must be designed with the checks-effects-interactions pattern in mind.,2,Somewhat disagree,2,0.03225806451612903,0.008891371499816635,0.11020469594985441,62
Q16_2,QID54_1,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Re-entrancy: I agree that these receiver hooks introduce a major re-entrancy attack vector and must be designed with the checks-effects-interactions pattern in mind.,3,Neither agree nor disagree,18,0.2903225806451613,0.1922355728861953,0.4128764573498641,62
Q16_2,QID54_1,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Re-entrancy: I agree that these receiver hooks introduce a major re-entrancy attack vector and must be designed with the checks-effects-interactions pattern in mind.,4,Somewhat agree,22,0.3548387096774194,0.24742732851049898,0.47918869242215756,62
Q16_2,QID54_1,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Re-entrancy: I agree that these receiver hooks introduce a major re-entrancy attack vector and must be designed with the checks-effects-interactions pattern in mind.,5,Strongly agree,20,0.3225806451612903,0.21954490651283892,0.44631911907151905,62
Q16_3,QID54_2,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Token Lock/Loss: I understand that failing to implement receiver hooks functions will result in transferred tokens being permanently locked and unrecoverable in the recipient contract for these standards.,1,Strongly disagree,0,0.0,0.0,0.05924386789811283,61
Q16_3,QID54_2,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Token Lock/Loss: I understand that failing to implement receiver hooks functions will result in transferred tokens being permanently locked and unrecoverable in the recipient contract for these standards.,2,Somewhat disagree,1,0.01639344262295082,0.002899730799299824,0.08718860044641587,61
Q16_3,QID54_2,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Token Lock/Loss: I understand that failing to implement receiver hooks functions will result in transferred tokens being permanently locked and unrecoverable in the recipient contract for these standards.,3,Neither agree nor disagree,20,0.32786885245901637,0.22335119798553627,0.45278193686463364,61
Q16_3,QID54_2,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Token Lock/Loss: I understand that failing to implement receiver hooks functions will result in transferred tokens being permanently locked and unrecoverable in the recipient contract for these standards.,4,Somewhat agree,24,0.39344262295081966,0.28068351453037077,0.5188274737102107,61
Q16_3,QID54_2,Smart Contract Development: Implementing Token Receiver Hooks - Risk - Token Lock/Loss: I understand that failing to implement receiver hooks functions will result in transferred tokens being permanently locked and unrecoverable in the recipient contract for these standards.,5,Strongly agree,16,0.26229508196721313,0.1683878636236148,0.3843674178361438,61
Q16_4,QID54_3,"Smart Contract Development: Implementing Token Receiver Hooks - Development Diligence: In my own development, I meticulously check the token standard I am integrating and always implement the required receiver interface before deployment.",1,Strongly disagree,2,0.03278688524590164,0.009037890398362391,0.11189490419495614,61
Q16_4,QID54_3,"Smart Contract Development: Implementing Token Receiver Hooks - Development Diligence: In my own development, I meticulously check the token standard I am integrating and always implement the required receiver interface before deployment.",2,Somewhat disagree,2,0.03278688524590164,0.009037890398362391,0.11189490419495614,61
Q16_4,QID54_3,"Smart Contract Development: Implementing Token Receiver Hooks - Development Diligence: In my own development, I meticulously check the token standard I am integrating and always implement the required receiver interface before deployment.",3,Neither agree nor disagree,16,0.26229508196721313,0.1683878636236148,0.3843674178361438,61
Q16_4,QID54_3,"Smart Contract Development: Implementing Token Receiver Hooks - Development Diligence: In my own development, I meticulously check the token standard I am integrating and always implement the required receiver interface before deployment.",4,Somewhat agree,23,0.3770491803278688,0.26614510331117014,0.5025214215818083,61
Q16_4,QID54_3,"Smart Contract Development: Implementing Token Receiver Hooks - Development Diligence: In my own development, I meticulously check the token standard I am integrating and always implement the required receiver interface before deployment.",5,Strongly agree,18,0.29508196721311475,0.19555018758276055,0.4188940205722037,61
Q16_5(New)-Q21_4(Old),QID54_4,Smart Contract Development: Implementing Token Receiver Hooks - Testing: I rigorously test receiver hook implementations using fuzzers/invariants to simulate malicious token contracts and unexpected call paths.,1,Strongly disagree,3,0.09090909090909091,0.03140394152458165,0.2357260564646973,33
Q16_5(New)-Q21_4(Old),QID54_4,Smart Contract Development: Implementing Token Receiver Hooks - Testing: I rigorously test receiver hook implementations using fuzzers/invariants to simulate malicious token contracts and unexpected call paths.,2,Somewhat disagree,1,0.030303030303030304,0.00536941053687183,0.1531872538211892,33
Q16_5(New)-Q21_4(Old),QID54_4,Smart Contract Development: Implementing Token Receiver Hooks - Testing: I rigorously test receiver hook implementations using fuzzers/invariants to simulate malicious token contracts and unexpected call paths.,3,Neither agree nor disagree,11,0.3333333333333333,0.19750227679220683,0.5039210557219438,33
Q16_5(New)-Q21_4(Old),QID54_4,Smart Contract Development: Implementing Token Receiver Hooks - Testing: I rigorously test receiver hook implementations using fuzzers/invariants to simulate malicious token contracts and unexpected call paths.,4,Somewhat agree,12,0.36363636363636365,0.2218717823524236,0.5338382169773361,33
Q16_5(New)-Q21_4(Old),QID54_4,Smart Contract Development: Implementing Token Receiver Hooks - Testing: I rigorously test receiver hook implementations using fuzzers/invariants to simulate malicious token contracts and unexpected call paths.,5,Strongly agree,6,0.18181818181818182,0.08610768208940667,0.3438823163466992,33
Q17,QID18,"AI Agents and Agentic Economy: Please indicate your level of agreement with the following statement:


I am currently using, experimenting with, or planning to support AI-agent-related standards or mechanisms, such as ERC-8004 trustless agents, EIP-7702 account delegation, agent wallets, autonomous transaction execution, or agent-to-agent coordination. I believe these agentic-economy use cases will become increasingly important, but will also introduce new implementation and security challenges, including wallet-agent trust, accountability, and cross-contract interoperability.",1,Strongly disagree,0,0.0,0.0,0.14865487460862087,22
Q17,QID18,"AI Agents and Agentic Economy: Please indicate your level of agreement with the following statement:


I am currently using, experimenting with, or planning to support AI-agent-related standards or mechanisms, such as ERC-8004 trustless agents, EIP-7702 account delegation, agent wallets, autonomous transaction execution, or agent-to-agent coordination. I believe these agentic-economy use cases will become increasingly important, but will also introduce new implementation and security challenges, including wallet-agent trust, accountability, and cross-contract interoperability.",2,Somewhat disagree,1,0.045454545454545456,0.00806942762126385,0.21798045838657332,22
Q17,QID18,"AI Agents and Agentic Economy: Please indicate your level of agreement with the following statement:


I am currently using, experimenting with, or planning to support AI-agent-related standards or mechanisms, such as ERC-8004 trustless agents, EIP-7702 account delegation, agent wallets, autonomous transaction execution, or agent-to-agent coordination. I believe these agentic-economy use cases will become increasingly important, but will also introduce new implementation and security challenges, including wallet-agent trust, accountability, and cross-contract interoperability.",3,Neither agree nor disagree,3,0.13636363636363635,0.04749003714055253,0.33334987166571717,22
Q17,QID18,"AI Agents and Agentic Economy: Please indicate your level of agreement with the following statement:


I am currently using, experimenting with, or planning to support AI-agent-related standards or mechanisms, such as ERC-8004 trustless agents, EIP-7702 account delegation, agent wallets, autonomous transaction execution, or agent-to-agent coordination. I believe these agentic-economy use cases will become increasingly important, but will also introduce new implementation and security challenges, including wallet-agent trust, accountability, and cross-contract interoperability.",4,Somewhat agree,9,0.4090909090909091,0.2325581619647187,0.6126518152368488,22
Q17,QID18,"AI Agents and Agentic Economy: Please indicate your level of agreement with the following statement:


I am currently using, experimenting with, or planning to support AI-agent-related standards or mechanisms, such as ERC-8004 trustless agents, EIP-7702 account delegation, agent wallets, autonomous transaction execution, or agent-to-agent coordination. I believe these agentic-economy use cases will become increasingly important, but will also introduce new implementation and security challenges, including wallet-agent trust, accountability, and cross-contract interoperability.",5,Strongly agree,9,0.4090909090909091,0.2325581619647187,0.6126518152368488,22
Q18,QID68,"The growing number of ERC standards and extensions increases development complexity by making it harder to identify which specifications, dependencies, interfaces, and security assumptions must be implemented together for correct interoperability.",1,Strongly disagree,0,0.0,0.0,0.058344072101372484,62
Q18,QID68,"The growing number of ERC standards and extensions increases development complexity by making it harder to identify which specifications, dependencies, interfaces, and security assumptions must be implemented together for correct interoperability.",2,Somewhat disagree,3,0.04838709677419355,0.016591685850580726,0.1328803792732396,62
Q18,QID68,"The growing number of ERC standards and extensions increases development complexity by making it harder to identify which specifications, dependencies, interfaces, and security assumptions must be implemented together for correct interoperability.",3,Neither agree nor disagree,19,0.3064516129032258,0.20581586585634157,0.42967216205386716,62
Q18,QID68,"The growing number of ERC standards and extensions increases development complexity by making it harder to identify which specifications, dependencies, interfaces, and security assumptions must be implemented together for correct interoperability.",4,Somewhat agree,19,0.3064516129032258,0.20581586585634157,0.42967216205386716,62
Q18,QID68,"The growing number of ERC standards and extensions increases development complexity by making it harder to identify which specifications, dependencies, interfaces, and security assumptions must be implemented together for correct interoperability.",5,Strongly agree,21,0.3387096774193548,0.23341701875208906,0.4628230045064181,62
Q19_1,QID35_1,Future Outlook and Adoption - I am confident in adopting new ERC standards quickly,1,Strongly disagree,1,0.01639344262295082,0.002899730799299824,0.08718860044641587,61
Q19_1,QID35_1,Future Outlook and Adoption - I am confident in adopting new ERC standards quickly,2,Somewhat disagree,2,0.03278688524590164,0.009037890398362391,0.11189490419495614,61
Q19_1,QID35_1,Future Outlook and Adoption - I am confident in adopting new ERC standards quickly,3,Neither agree nor disagree,14,0.22950819672131148,0.1419323035287129,0.34913405123584,61
Q19_1,QID35_1,Future Outlook and Adoption - I am confident in adopting new ERC standards quickly,4,Somewhat agree,29,0.47540983606557374,0.3553048742284526,0.5984284307501431,61
Q19_1,QID35_1,Future Outlook and Adoption - I am confident in adopting new ERC standards quickly,5,Strongly agree,15,0.2459016393442623,0.1550665770122629,0.3668442410998928,61
Q19_2,QID35_4,Future Outlook and Adoption - The ERC ecosystem is evolving in a developer-friendly direction,1,Strongly disagree,1,0.01639344262295082,0.002899730799299824,0.08718860044641587,61
Q19_2,QID35_4,Future Outlook and Adoption - The ERC ecosystem is evolving in a developer-friendly direction,2,Somewhat disagree,0,0.0,0.0,0.05924386789811283,61
Q19_2,QID35_4,Future Outlook and Adoption - The ERC ecosystem is evolving in a developer-friendly direction,3,Neither agree nor disagree,16,0.26229508196721313,0.1683878636236148,0.3843674178361438,61
Q19_2,QID35_4,Future Outlook and Adoption - The ERC ecosystem is evolving in a developer-friendly direction,4,Somewhat agree,29,0.47540983606557374,0.3553048742284526,0.5984284307501431,61
Q19_2,QID35_4,Future Outlook and Adoption - The ERC ecosystem is evolving in a developer-friendly direction,5,Strongly agree,15,0.2459016393442623,0.1550665770122629,0.3668442410998928,61
Q19_3(New—)Q22_1(Old),QID34_1,Tooling and Ecosystem Needs: - I would benefit from automated Security auditing frameworks and targeted analysis tools,1,Strongly disagree,1,0.029411764705882353,0.0052109062762689395,0.1491557329268593,34
Q19_3(New—)Q22_1(Old),QID34_1,Tooling and Ecosystem Needs: - I would benefit from automated Security auditing frameworks and targeted analysis tools,2,Somewhat disagree,0,0.0,0.0,0.10151455415332376,34
Q19_3(New—)Q22_1(Old),QID34_1,Tooling and Ecosystem Needs: - I would benefit from automated Security auditing frameworks and targeted analysis tools,3,Neither agree nor disagree,8,0.23529411764705882,0.12436985532639575,0.3999613792253638,34
Q19_3(New—)Q22_1(Old),QID34_1,Tooling and Ecosystem Needs: - I would benefit from automated Security auditing frameworks and targeted analysis tools,4,Somewhat agree,11,0.3235294117647059,0.1913164356402551,0.49157105406091794,34
Q19_3(New—)Q22_1(Old),QID34_1,Tooling and Ecosystem Needs: - I would benefit from automated Security auditing frameworks and targeted analysis tools,5,Strongly agree,14,0.4117647058823529,0.2636596836387115,0.5777840612118749,34
